Symbol,Name,Market Cap,Country,IPO Year,Volume,Sector,Industry
TRNR,Interactive Strength Inc. Common Stock,6154670,United States,2023,294300,Technology,Consumer Electronics/Appliances
TRON,Corner Growth Acquisition Corp. 2 Class A Ordinary Share,0,United States,2021,21,Finance,Blank Checks
TRONW,Corner Growth Acquisition Corp. 2 Warrants,0,United States,2021,29262,Finance,Blank Checks
TRT,Trio-Tech International Common Stock,23766464,United States,1998,1960,Technology,Industrial Machinery/Components
TRTN^A,Triton International Limited 8.50% Series A Cumulative Redeemable Perpetual  Preference Shares,,United States,,5974,,
TRTN^B,Triton International Limited 8.00% Series B Cumulative Redeemable Perpetual Preference Shares,,United States,,2511,,
TRTN^C,Triton International Limited 7.375% Series C Cumulative Redeemable Perpetual Preference Shares,,United States,,8758,,
TRTN^D,Triton International Limited 6.875% Series D Cumulative Redeemable Perpetual Preference Shares,,United States,,20378,,
TRTN^E,Triton International Limited 5.75% Series E Cumulative Redeemable Perpetual Preference Shares,,United States,,3405,,
TRTX^C,TPG RE Finance Trust Inc. 6.25% Series C Cumulative Redeemable Preferred Stock $0.001 par value per share,,United States,,8928,,
TRUG,TruGolf Holdings Inc. Class A Common Stock,15641032,United States,2021,39749,,
TRVN,Trevena Inc. Common Stock,10358751,United States,2014,91372,Health Care,Biotechnology: Pharmaceutical Preparations
TSI,TCW Strategic Income Fund Inc. Common Stock,0,United States,,92074,Finance,Investment Managers
TSRI,TSR Inc. Common Stock,17492690,United States,,448,Technology,EDP Services
TTNP,Titan Pharmaceuticals Inc. Common Stock,5564301,United States,,846,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TTOO,T2 Biosystems Inc. Common Stock,19927446,United States,2014,80222,Health Care,Medical/Dental Instruments
TTP,Tortoise Pipeline & Energy Fund Inc. Common Stock,0,United States,2011,6606,Finance,Trusts Except Educational Religious and Charitable
TURN,180 Degree Capital Corp. Common Stock,45126117,United States,,21670,Finance,Finance/Investors Services
TVGNW,Tevogen Bio Holdings Inc. Warrant,14705934,United States,2022,13519,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TWLV,Twelve Seas Investment Company II Class A Common Stock,0,United States,2021,64,Finance,Blank Checks
TWLVW,Twelve Seas Investment Company II Warrant,0,United States,2021,74727,Finance,Blank Checks
TWN,Taiwan Fund Inc. (The) Common Stock,0,United States,1986,18126,Finance,Trusts Except Educational Religious and Charitable
TWO^A,Two Harbors Investments Corp 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock ($25.00 liquidation preference per share),,United States,,3444,,
TWO^B,Two Harbors Investments Corp 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,United States,,21797,,
TWO^C,Two Harbors Investments Corp 7.25% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,United States,,12292,,
TWOU,2U Inc. Common Stock,34272083,United States,2014,1875965,Technology,Computer Software: Prepackaged Software
TXMD,TherapeuticsMD Inc. Common Stock,28447396,United States,,26599,Health Care,Biotechnology: Pharmaceutical Preparations
TY^,Tri Continental Corporation Preferred Stock,,United States,,264,,
UAMY,United States Antimony Corporation Common Stock,24328294,United States,,199862,Industrials,Metal Fabrications
UAVS,AgEagle Aerial Systems Inc. Common Stock,8408689,United States,,98221,Industrials,Aerospace
UBX,Unity Biotechnology Inc. Common Stock,24270314,United States,2018,239119,Health Care,Biotechnology: Pharmaceutical Preparations
UG,United-Guardian Inc. Common Stock,38086905,United States,,3551,Consumer Discretionary,Package Goods/Cosmetics
UGRO,urban-gro Inc. Common Stock,24041395,United States,,87565,Consumer Discretionary,Industrial Specialties
UHGWW,United Homes Group Inc. Warrant,45454803,United States,2021,5122,Consumer Discretionary,Homebuilding
UK,Ucommune International Ltd Ordinary Shares,1323978,United States,2019,120381,Consumer Discretionary,Business Services
ULY,Urgent.ly Inc. Common Stock,38350886,United States,,75948,,
UMH^D,UMH Properties Inc. 6.375% Series D Cumulative Redeemable Preferred Stock Liquidation Preference $25 per share,,United States,,10855,,
UPXI,Upexi Inc. Common Stock,11447382,United States,2021,30976,Health Care, Medicinal Chemicals and Botanical Products 
USA,Liberty All-Star Equity Fund Common Stock,0,United States,1986,1011632,Finance,Finance Companies
USAU,U.S. Gold Corp. Common Stock,33549536,United States,,24171,Basic Materials,Metal Mining
USB^A,U.S. Bancorp Depositary Shares Each representing a 1/100th interest in a share of Series A Non-CumulativePerpetual Pfd Stock,,United States,,945,,
USB^H,U.S. Bancorp Depositary Shares repstg 1/1000th Pfd Ser B,,United States,,86770,,
USB^P,U.S. Bancorp Depositary Shares each representing a 1/1000th interest in a share of Series K Non-Cumulative Perpetual Preferred Stock,,United States,,33196,,
USB^Q,U.S. Bancorp Depositary Shares Each Representing a 1/1000th Interest in a Share of Series L Non-Cumulative Perpetual Preferred Stock,,United States,,18538,,
USB^R,U.S. Bancorp Depositary Shares Each Representing a 1/1000th Interest in a Share of Series M Non-Cumulative Perpetual Preferred Stock,,United States,,38276,,
USB^S,U.S. Bancorp Depositary Shares each representing a 1/1000th interest in a share of Series O Non-Cumulative Perpetual Preferred Stock,,United States,,45559,,
USCT,Roth CH Acquisition Co. Class A Ordinary Shares,0,United States,2021,27,Finance,Blank Checks
USCTW,Roth CH Acquisition Co. Warrant,0,United States,2021,4,Finance,Blank Checks
USEG,U.S. Energy Corp. Common Stock (DE),26271767,United States,,21914,Energy,Oil & Gas Production
USGOW,U.S. GoldMining Inc. Warrant,14878451,United States,2023,192,Basic Materials,Precious Metals
USIO,Usio Inc. Common Stock,48931552,United States,,23932,Finance,Investment Bankers/Brokers/Service
UTF,Cohen & Steers Infrastructure Fund Inc Common Stock,0,United States,2004,237044,Finance,Finance Companies
UTG,Reaves Utility Income Fund Common Shares of Beneficial Interest,0,United States,2004,278383,Finance,Investment Managers
UUU,Universal Security Instruments Inc. Common Stock,3330557,United States,2003,9493,Technology,Electronic Components
VBF,Invesco Bond Fund Common Stock,0,United States,,75973,Finance,Trusts Except Educational Religious and Charitable
VBIV,VBI Vaccines Inc. New Common Stock (Canada),13767288,United States,,131592,Health Care,Biotechnology: Pharmaceutical Preparations
VCNX,Vaccinex Inc. Common Stock,9566366,United States,2018,11974,Health Care,Biotechnology: Pharmaceutical Preparations
VEEE,Twin Vee PowerCats Co. Common Stock,11995200,United States,2021,8834,Industrials,Marine Transportation
VERB,Verb Technology Company Inc. Common Stock,2500623,United States,,372891,Consumer Discretionary,Other Consumer Services
VERBW,Verb Technology Company Inc. Warrant,55788,United States,,44889,Technology,EDP Services
VERO,Venus Concept Inc. Common Stock,4280667,United States,2017,37277,Health Care,Medical/Dental Instruments
VFL,abrdn National Municipal Income Fund Common Stock,0,United States,1993,10854,Finance,Finance/Investors Services
VGASW,Verde Clean Fuels Inc. Warrant,7557417,United States,2021,1080,Industrials,Major Chemicals
VGI,Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest,0,United States,2012,90256,Finance,Investment Managers
VGZ,Vista Gold Corp Common Stock,49646283,United States,1986,355776,Basic Materials,Precious Metals
VHC,VirnetX Holding Corp Common Stock,21746770,United States,,20361,Miscellaneous,Multi-Sector Companies
VIEW,View Inc. Class A Common Stock,6263234,United States,2020,70072,Consumer Discretionary,Electronic Components
VIEWW,View Inc. Warrant,20742,United States,2020,1165,Consumer Discretionary,Electronic Components
VINO,Gaucho Group Holdings Inc. Common Stock,1362526,United States,,63522,Real Estate,Homebuilding
VIRI,Virios Therapeutics Inc. Common Stock,6393635,United States,2020,674326,Health Care,Biotechnology: Pharmaceutical Preparations
VIRX,Viracta Therapeutics Inc. Common Stock,36484753,United States,2005,103909,Health Care,Biotechnology: Pharmaceutical Preparations
VISL,Vislink Technologies Inc. Common Stock,8356347,United States,2013,3301,Telecommunications,Telecommunications Equipment
VIVK,Vivakor Inc. Common Stock,26220508,United States,,227561,Energy,Oilfield Services/Equipment
VLCN,Volcon Inc. Common stock,285007,United States,2021,4668426,Consumer Discretionary,Auto Manufacturing
VLT,Invesco High Income Trust II,0,United States,1989,13373,Finance,Trusts Except Educational Religious and Charitable
VMCA,Valuence Merger Corp. I Class A Ordinary Shares,0,United States,2022,127,Finance,Blank Checks
VNO^L,Vornado Realty Trust Pfd Ser L %,,United States,,13942,,
VNO^M,Vornado Realty Trust 5.25% Series M Cumulative Redeemable Preferred Shares of Beneficial Interest liquidation preference $25.00 per share no par value per share,,United States,,13352,,
VNO^N,Vornado Realty Trust 5.25% Series N Cumulative Redeemable Preferred Shares of Beneficial Interest liquidation preference $25.00 per share,,United States,,16639,,
VNO^O,Vornado Realty Trust 4.45% Series O Cumulative Redeemable Preferred Shares Liquidation Preference $25.00 Per Share,,United States,,6308,,
VOYA^B,Voya Financial Inc. Depositary Shares each representing a 1/40th interest in a share of 5.35% Fixed-Rate Reset Non-Cumulative Preferred Stock Series B,,United States,,11038,,
VRAR,The Glimpse Group Inc. Common Stock,24194267,United States,2021,36821,Technology,Retail: Computer Software & Peripheral Equipment
VRM,Vroom Inc. Common Stock,19614855,United States,2020,65821,Consumer Discretionary,Retail-Auto Dealers and Gas Stations
VRME,VerifyMe Inc. Common Stock,11290741,United States,,42472,Technology,EDP Services
VRMEW,VerifyMe Inc. Warrant,389680,United States,,20,Technology,EDP Services
VRPX,Virpax Pharmaceuticals Inc. Common Stock,5037140,United States,2021,23691,Health Care, Medicinal Chemicals and Botanical Products 
VSAC,Vision Sensing Acquisition Corp. Class A Common Stock,0,United States,2021,8,Finance,Blank Checks
VSACU,Vision Sensing Acquisition Corp. Unit,0,United States,2021,2,Finance,Blank Checks
VSACW,Vision Sensing Acquisition Corp. Warrants,0,United States,2021,13335,Finance,Blank Checks
VTVT,vTv Therapeutics Inc. Class A Common Stock,35922364,United States,2015,18793,Health Care,Biotechnology: Pharmaceutical Preparations
VVOS,Vivos Therapeutics Inc. Common Stock,6034180,United States,2020,77012,Health Care,Medical Specialities
VVR,Invesco Senior Income Trust Common Stock (DE),0,United States,1998,380636,Finance,Trusts Except Educational Religious and Charitable
VWE,Vintage Wine Estates Inc. Common Stock,27964792,United States,,21221,Consumer Staples,Beverages (Production/Distribution)
VWEWW,Vintage Wine Estates Inc. Warrants,536712,United States,,20500,Consumer Staples,Beverages (Production/Distribution)
VYNE,VYNE Therapeutics Inc. Common Stock,31722498,United States,2018,59445,Health Care,Biotechnology: Pharmaceutical Preparations
WAL^A,Western Alliance Bancorporation Depositary Shares Each Representing a 1/400th Interest in a Share of 4.250% Fixed-Rate Non-Cumulative Perpetual Preferred Stock Series A,,United States,,14300,,
WATT,Energous Corporation Common Stock,9951790,United States,2014,54233,Technology,Radio And Television Broadcasting And Communications Equipment
WAVD,WaveDancer Inc. Common Stock,4187414,United States,,38201,Technology,Computer Software: Prepackaged Software
WAVS,Western Acquisition Ventures Corp. Common Stock,0,United States,2022,250,Technology,EDP Services
WBS^F,Webster Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 5.25% Series F Non-Cumulative Perpetual Preferred Stock,,United States,,29695,,
WBS^G,Webster Financial Corporation Depositary Shares each representing a 1/40th interest in a share of 6.50% Series G non-cumulative perpetual preferred stock,,United States,,5603,,
WCC^A,WESCO International Inc. Depositary Shares each representing 1/1000th interest in a share of Series A Fixed-Rate Reset Cumulative Perpetual Preferred Stock,,United States,,30187,,
WDI,Western Asset Diversified Income Fund Common Shares of Beneficial Interest,0,United States,2021,396117,Finance,Trusts Except Educational Religious and Charitable
WEA,Western Asset Bond Fund Share of Beneficial Interest,0,United States,2002,63335,Finance,Trusts Except Educational Religious and Charitable
WFC^A,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series AA,,United States,,57254,,
WFC^C,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series CC,,United States,,59740,,
WFC^D,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in  a share of Non-Cumulative Perpetual Class A Preferred Stock Series DD,,United States,,63538,,
WFC^L,Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible Class A Preferred Stock Series L,,United States,,8987,,
WFC^R,Wells Fargo & Company Dep Shs Repstg 1/1000th Int Perp Pfd Cl A (Ser R Fixed To Flltg),,United States,,21391,,
WFC^Y,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series Y,,United States,,57498,,
WFC^Z,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series Z,,United States,,573808,,
WGSWW,GeneDx Holdings Corp. Warrant,2292712,United States,2020,44299,Technology,Retail: Computer Software & Peripheral Equipment
WHLM,Wilhelmina International Inc. Common Stock,22120364,United States,,210,Consumer Discretionary,Professional Services
WHLR,Wheeler Real Estate Investment Trust Inc. Common Stock,9895599,United States,2012,339252,Real Estate,Real Estate Investment Trusts
WIA,Western Asset Inflation-Linked Income Fund,0,United States,2003,43509,Finance,Trusts Except Educational Religious and Charitable
WINT,Windtree Therapeutics Inc. Common Stock,2007805,United States,,40042,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
WINV,WinVest Acquisition Corp. Common Stock,0,United States,2021,739,Finance,Blank Checks
WINVR,WinVest Acquisition Corp. Right,0,United States,2021,1,Finance,Blank Checks
WINVW,WinVest Acquisition Corp. Warrant,0,United States,2021,100,Finance,Blank Checks
WISA,WiSA Technologies Inc. Common Stock,2635004,United States,2018,66617477,Technology,Semiconductors
WIW,Western Asset Inflation-Linked Opportunities & Income Fund,0,United States,2004,211811,Finance,Finance Companies
WORX,SCWorx Corp. Common Stock,1780221,United States,2016,16716,Consumer Discretionary,Services-Misc. Amusement & Recreation
